2026-08-20T06:22:22.421Z GET /api/contests -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:22:23.578Z GET /api/submissions -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:22:24.931Z GET /api/contests -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:22:28.819Z GET /api/submissions -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:22:33.927Z GET /api/submissions -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:26.631Z GET /api/me -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:26.650Z GET /api/admin/users -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:31.983Z DELETE /api/admin/users/tester2 -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:32.694Z DELETE /api/admin/users/%E5%90%91%E6%B8%8A%E8%A1%8C%E8%80%85 -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:33.969Z DELETE /api/admin/users/qwq -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:46.710Z GET /api/me -> 401 auth=NONE ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:46.745Z GET /api/problems -> 200 auth=NONE ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:46.745Z GET /api/submissions -> 200 auth=NONE ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:58.198Z POST /api/auth/register -> 200 auth=NONE ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:25:58.219Z GET /api/submissions -> 304 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:01.730Z GET /api/me -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:01.851Z GET /api/me -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:01.890Z GET /api/admin/users -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:04.060Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:04.488Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:05.308Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:19.943Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:20.608Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:23.722Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:24.356Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:28.481Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:29.350Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:31.274Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:31.658Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:32.038Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:32.709Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:35.863Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:36.577Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:36.599Z GET /api/me -> 304 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:36.613Z GET /api/admin/users -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:37.998Z PATCH /api/admin/users/admin -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:39.047Z GET /api/me -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:40.648Z PATCH /api/admin/users/admin -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:41.798Z GET /api/me -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:41.862Z GET /api/me -> 304 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:41.904Z GET /api/admin/users -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:48.181Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:49.737Z PATCH /api/admin/users/Federico_Prask -> 200 auth=eyJuIjoiYWRt ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:51.603Z GET /api/me -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:51.641Z GET /api/me -> 304 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:51.672Z GET /api/admin/users -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:55.176Z GET /api/problems -> 304 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:26:55.178Z GET /api/submissions -> 304 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
2026-08-20T06:27:07.380Z GET /api/problems/P1042 -> 200 auth=eyJuIjoiRmVk ua=Mozilla/5.0 (X11; Linux x86_64) AppleWeb
